0_men (1).JPG,0.0010835406420013104,5.844290903404769e-07,2.818863047797601e-11,7.117904283342219e-12,-4.54593392049973e-23,-2.1893189351926935e-15,-8.999437425444211e-23,0
0_men (10).JPG,0.000987938121706134,5.492086058716355e-07,7.374954813626139e-11,2.7528024435197266e-11,1.2398955380183797e-21,2.037056388923458e-14,-3.3361614121655914e-23,0
0_men (100).JPG,0.0008802636267534541,3.043379076123148e-07,1.1443045040601998e-10,2.4662001533237555e-11,1.2719240288524085e-21,1.2464908705332287e-14,-3.140718554181112e-22,0
0_men (101).JPG,0.0008801706956379658,3.0467439357878957e-07,1.0149326472281124e-10,2.3025103734831898e-11,1.0145578473375743e-21,1.045241164673268e-14,4.578086882277779e-22,0
0_men (102).JPG,0.0010348372173997712,6.131891571094734e-07,5.523388924269557e-11,1.8728208807115217e-11,5.754626665476802e-22,1.3144212201742045e-14,1.7794757034572884e-22,0
0_men (103).JPG,0.0009588956507519188,4.0564476537768124e-07,8.62843926184311e-11,9.990228830957196e-12,1.0283109821393239e-23,2.4229650111353204e-16,2.9313131445911097e-22,0
0_men (104).JPG,0.0007713473800303501,1.3422404718892e-07,1.0718565018640923e-10,1.4805536189040894e-11,5.84039785973563e-22,5.276685168655875e-15,-8.222647135437273e-23,0
0_men (105).JPG,0.0007982109365301767,1.7911193880996804e-07,8.191106854118856e-11,1.4919114194694823e-11,5.203798160978605e-22,6.311727502413774e-15,3.47361744950853e-23,0
0_men (106).JPG,0.001089662926018266,6.564053933120682e-07,1.0684519175053686e-10,2.931479192683513e-11,1.4801845036506675e-21,2.0451689204349517e-14,-7.075904693034477e-22,0
0_men (107).JPG,0.0007962686803623159,1.9945940144327493e-07,5.7827836612648814e-11,9.441362172762388e-12,2.204524241023914e-22,4.207753472783296e-15,-8.272813208018567e-24,0
0_men (108).JPG,0.0008488424334037818,2.745101528819422e-07,8.03825427776335e-11,1.5144419415083797e-11,5.275130123422542e-22,7.737057927401192e-15,3.054062547428206e-23,0
0_men (109).JPG,0.0008485170189065771,2.8361038692185095e-07,6.294482927070065e-11,1.1938589778172157e-11,3.242123674989878e-22,6.1080801999595334e-15,-4.465041800633984e-23,0
0_men (11).JPG,0.0007039116586731286,6.065179808476979e-08,5.561193070462308e-11,4.575798501026348e-12,7.191917300858639e-23,1.0847497561312932e-15,1.2477456671831855e-23,0
0_men (110).JPG,0.0009839215412726155,4.866256265291482e-07,1.439827151861694e-10,4.604676244160221e-11,3.7492948672975835e-21,3.1906367279384976e-14,-1.655311444895817e-23,0
0_men (111).JPG,0.0008112574119842201,2.2253639488706256e-07,5.7939142592401026e-11,1.0855264888952698e-11,2.5281366250947518e-22,4.361487447812749e-15,1.0098550591691648e-22,0
0_men (112).JPG,0.0009666015873865553,4.5324487444201186e-07,1.0375567505564013e-10,3.099399649558272e-11,1.757523017769801e-21,2.0228783867996425e-14,-1.7398029034212363e-23,0
0_men (113).JPG,0.0008625374724319481,2.406318640876641e-07,1.4990398822967212e-10,2.4982970008735602e-11,1.4340798851878962e-21,1.1059160130552867e-14,-5.2998239557766915e-22,0
0_men (114).JPG,0.0007552506860015167,1.4056747578348938e-07,4.396015673681503e-11,5.4038184133034975e-12,8.146784297479533e-23,1.9124299361371105e-15,-1.7315521628831187e-23,0
0_men (115).JPG,0.0010024397181399307,5.056215713339396e-07,1.36819967495993e-10,3.4899542245449385e-11,2.211488682238455e-21,2.1676656626069197e-14,-9.618249591541892e-22,0
0_men (116).JPG,0.0008774163042370807,2.871077202828285e-07,1.3860549667116407e-10,3.28529588170895e-11,2.2162540973368523e-21,1.7509304367905174e-14,-5.473530053841536e-23,0
0_men (117).JPG,0.0007705755139634828,1.5413778138296512e-07,4.4128316435716235e-11,7.428967658952872e-12,1.3435243547542286e-22,2.908724009322394e-15,6.488238855524883e-24,0
0_men (118).JPG,0.00122350798021471,8.340164870486487e-07,2.1960496118269285e-10,8.749066820682498e-11,1.1507288617604843e-20,7.426422539340777e-14,-3.8279774033862744e-21,0
0_men (119).JPG,0.00096056122718218,4.271937288044403e-07,1.9760055966063947e-10,5.836699763879137e-11,6.2504191089176006e-21,3.795379460000035e-14,4.722320848134233e-22,0
0_men (12).JPG,0.0007820116561037171,8.373350262530834e-08,1.2272592345124019e-10,1.2038198570026508e-11,4.5685367362666895e-22,-1.2140695431693624e-15,7.339459487852715e-23,0
0_men (120).JPG,0.0009133791926581932,3.273146706921471e-07,1.8107136665570943e-10,5.4367686782019554e-11,5.3116150871771994e-21,3.04216743836434e-14,9.409367382806595e-22,0
0_men (121).JPG,0.0011320330655758758,7.36516566496484e-07,3.4631199722752906e-10,1.4777724702280702e-10,3.34292247508488e-20,1.2681172619350874e-13,3.1122885461715884e-22,0
0_men (122).JPG,0.0007435077154079078,9.645747704643494e-08,6.324808648640829e-11,6.605637187887587e-12,1.338954710024645e-22,1.9816484540184804e-15,1.7384111939381545e-23,0
0_men (123).JPG,0.0007736153259797448,1.5272967840370076e-07,6.414611048692533e-11,7.57840961661344e-12,1.5948948504876623e-22,2.6723069899785063e-15,-4.982374946916776e-23,0
0_men (124).JPG,0.0006575914199991258,6.2934435415435056e-09,1.750599697120041e-11,3.8943246536330573e-13,9.13504067785074e-25,3.0351268754619405e-17,-4.465665543585428e-25,0
0_men (125).JPG,0.0009076687542309395,3.594368721194746e-07,1.3507881507821536e-10,3.6522615048153063e-11,2.5430200350715102e-21,2.139290895121414e-14,-3.3728388742088017e-22,0
0_men (126).JPG,0.0008750192005786194,3.394754424773034e-07,5.635237083355077e-11,1.4227707555584744e-11,4.0286326942225187e-22,8.28673544029505e-15,7.819129090743489e-25,0
0_men (127).JPG,0.0010208026849314446,5.533450616183884e-07,1.332445897418299e-10,4.858308435688976e-11,3.854408440230665e-21,3.4965179814987636e-14,-6.502952819957476e-22,0
0_men (128).JPG,0.0008694566040263642,3.032186211665937e-07,9.203772962811687e-11,2.5502823659406962e-11,1.231062046035432e-21,1.3948302361562935e-14,1.0538202511513683e-22,0
0_men (129).JPG,0.0008162994450008537,2.3813829150759168e-07,2.948975601034949e-11,7.846009357060548e-12,1.181407391486945e-22,3.8288043015405825e-15,-1.6920285985955134e-23,0
0_men (13).JPG,0.0008658894489681672,3.2036475892621877e-07,8.611743988420993e-12,1.3179541590251306e-12,-2.1316112190053087e-24,-4.527663729507131e-16,3.8949990638925036e-24,0
0_men (130).JPG,0.0008051516454700761,2.1253281639786298e-07,5.3111051097226464e-11,9.459313739326738e-12,2.0986704387549394e-22,4.209766972713845e-15,-3.0155471217134815e-23,0
0_men (131).JPG,0.0008423364211035172,2.921027411830995e-07,1.4033435272307172e-11,3.620905131385378e-12,2.5706113470635614e-23,1.942316807382556e-15,2.3264366417388427e-24,0
0_men (132).JPG,0.000994309989539944,4.938119412794682e-07,2.056319203096045e-10,7.114776833312625e-11,8.583022045557591e-21,4.9762800524961324e-14,6.246131600360866e-22,0
0_men (133).JPG,0.0008898527987668216,3.561073911889069e-07,5.4499917078798546e-11,1.4862337561620942e-11,4.227759503895307e-22,8.700511360907046e-15,-1.3409012341124808e-23,0
0_men (134).JPG,0.0009627784160506999,4.4151929425903435e-07,1.2963983026525296e-10,3.546866657923573e-11,2.3896416010274677e-21,2.3385898327113498e-14,2.7241347278246406e-22,0
0_men (135).JPG,0.0009318889373290309,3.765730088396174e-07,1.6738024579409029e-10,5.587786865297069e-11,5.398933796074187e-21,3.416214344115942e-14,2.3293857806073353e-22,0
0_men (136).JPG,0.0009062262916221364,3.8865092602697736e-07,3.8535800039754173e-11,1.1401235484972188e-11,2.386392069491608e-22,7.106520025425723e-15,1.2742707562586204e-23,0
0_men (137).JPG,0.0009712098700300129,4.2060256907358715e-07,1.8459120361259208e-10,6.258997328301473e-11,6.6807217755216075e-21,3.9270972649249736e-14,7.931437038328127e-22,0
0_men (138).JPG,0.000849060302709629,2.762370952121289e-07,6.755205206955628e-11,1.3821256241478867e-11,4.197964341882844e-22,7.252527617015615e-15,-4.608941996777401e-23,0
0_men (139).JPG,0.0007338300754232384,1.2312433395426253e-07,1.5083409224529865e-11,1.7819023195131755e-12,8.907758798175202e-24,6.211125039925953e-16,-2.4477641284670702e-24,0
0_men (14).JPG,0.0009629209222018098,4.1903004390273056e-07,2.058606960350853e-10,3.8815041941887714e-11,3.228025234029143e-21,2.0820745244283664e-14,-1.2721585731975898e-21,0
0_men (140).JPG,0.0008924162664268759,3.7795102670555053e-07,1.0158417274993465e-11,2.997123266407963e-12,1.5726077891689836e-23,1.687989422292618e-15,5.1165881507371695e-24,0
0_men (141).JPG,0.0008734302080130052,3.159485441607921e-07,7.916623863326077e-11,1.732168550434826e-11,6.393281616690076e-22,9.729097228349034e-15,-5.199270534500173e-23,0
0_men (142).JPG,0.0008304320450742081,2.535487099075857e-07,4.037091583370871e-11,7.733108125950753e-12,1.3635497877868198e-22,3.8778623301461e-15,-8.76018121365833e-24,0
0_men (143).JPG,0.0009403196318989334,4.1434422311299976e-07,1.3420637443887803e-10,4.142301068276468e-11,3.088058066371458e-21,2.6627709201210843e-14,5.2855090403647006e-23,0
0_men (144).JPG,0.0007837963538680499,1.913810876264731e-07,1.1860353858798099e-11,1.31237924036477e-12,3.4273169292085445e-24,4.790093123701225e-17,3.881004436434237e-24,0
0_men (145).JPG,0.0008529140110031715,2.8401879844615116e-07,5.982691813592503e-11,1.3216797688784413e-11,3.715482673885719e-22,7.0063341731919454e-15,8.823862465974642e-24,0
0_men (146).JPG,0.000929076577312992,3.35249033567058e-07,2.3980295474063335e-10,5.808772480462262e-11,6.6991333875725675e-21,3.248683789827244e-14,-1.4569383225821015e-21,0
0_men (147).JPG,0.00102964746915713,5.631376483604851e-07,9.092768491217533e-11,2.5241018395486435e-11,1.127852119203401e-21,1.7376080444734326e-14,-4.36099964634343e-22,0
0_men (148).JPG,0.000854399787140797,2.8440855924454143e-07,6.571957839802686e-11,1.3425175243490917e-11,3.9864991138563797e-22,7.15931234897196e-15,-9.965620826391164e-24,0
