0_men (1).JPG,0.3988884359150546,0.10716858511310237,0.0011979304408907684,0.000246282711169762,-6.032159697806425e-08,-4.892195263072517e-05,-8.012623936528093e-06,0
0_men (10).JPG,0.3636938725439521,0.10071009502438216,0.003134129867834217,0.0009524821100663121,1.645261023306361e-06,0.0004551953329552608,-2.9703419806733e-06,0
0_men (100).JPG,0.3240552016766659,0.055807391339970286,0.004862943590442045,0.0008533164199317668,1.6877607549279224e-06,0.00027853761433571477,-2.7963299788027945e-05,0
0_men (101).JPG,0.32402099054893513,0.05586909382113274,0.004313152831310253,0.0007966790149244231,1.3462525115477694e-06,0.00023356687746058777,4.076086848799169e-05,0
0_men (102).JPG,0.3809590365829423,0.11244240825834674,0.002347271086628719,0.0006480045048040426,7.636016636950015e-07,0.0002937171539354666,1.5843512146303137e-05,0
0_men (103).JPG,0.35300234389705404,0.0743843458215544,0.0036668223584734763,0.000345666441097346,1.3645020301110515e-08,5.4142947194778485e-06,2.6098864581694472e-05,0
0_men (104).JPG,0.2839593994362691,0.02461308217393945,0.004555061775182357,0.0005122782560440487,7.749829453037749e-07,0.0001179114370768972,-7.321010874829966e-06,0
0_men (105).JPG,0.2938487950158754,0.032844314864522085,0.0034809694826446,0.0005162081064674617,6.905102909794088e-07,0.00014104022439469493,3.0927255789991667e-06,0
0_men (106).JPG,0.4011422584308769,0.12036710428100285,0.00454059333463473,0.0010143050743200463,1.964108907957386e-06,0.00045700813818861806,-6.300011949158144e-05,0
0_men (107).JPG,0.2931337839725301,0.036575492550736916,0.00245750590342705,0.0003266754061985973,2.925260796153392e-07,9.402536687015669e-05,-7.365676097217091e-07,0
0_men (108).JPG,0.3124879838133048,0.05033778292316064,0.0034160118202537634,0.000524003769110461,6.999755801046951e-07,0.00017289028808960768,2.7191760456036867e-06,0
0_men (109).JPG,0.31236818758713436,0.05200652122242453,0.002674962415749779,0.00041308061208308904,4.302087999868708e-07,0.00013648957463604543,-3.975437476592314e-06,0
0_men (11).JPG,0.2591339998395339,0.011121909386001983,0.002363336690650015,0.00015832470004361254,9.543208161597565e-08,2.4239536475289752e-05,1.11092686430649e-06,0
0_men (110).JPG,0.36221523166538394,0.08923405890785424,0.006118824311751462,0.0015932388303180171,4.975071303108336e-06,0.0007129714010915485,-1.4738019143598246e-06,0
0_men (111).JPG,0.2986516496448033,0.04080719281499697,0.002462236066586361,0.0003755970803897728,3.354673457015073e-07,9.746066637048373e-05,8.991216269414135e-06,0
0_men (112).JPG,0.3558391632024871,0.0831129262840392,0.004409298339677502,0.001072406312737602,2.3321191423285555e-06,0.00045202715340339223,-1.5490286480997426e-06,0
0_men (113).JPG,0.3175295969157456,0.04412541544155447,0.006370460276584157,0.0008644220745175808,1.9029310672237708e-06,0.0002471251215825677,-4.718683433186407e-05,0
0_men (114).JPG,0.27803365483964254,0.025776296460295302,0.0018681719916299132,0.00018697456393338246,1.0810254782712738e-07,4.273466293162344e-05,-1.5416826243424254e-06,0
0_men (115).JPG,0.36903240706266144,0.09271740455450933,0.005814429477629018,0.0012075399641026155,2.934502158290807e-06,0.00048438094222197706,-8.563581617534953e-05,0
0_men (116).JPG,0.32300700469994326,0.052647838148908235,0.00589030899769677,0.0011367272507944075,2.94082555528746e-06,0.00039125837040650886,-4.873342171669337e-06,0
0_men (117).JPG,0.2836752490904362,0.028264725723460442,0.0018753182636846045,0.00025704564481447196,1.78276974709719e-07,6.499759167679175e-05,5.776785314680292e-07,0
0_men (118).JPG,0.4504152088434934,0.15293620450332565,0.009332538101733002,0.003027216735473342,1.5269426226616148e-05,0.001659489103415634,-0.0003408228972640203,0
0_men (119).JPG,0.3536154996490494,0.07833584645571062,0.00839741844640083,0.0020195245467070173,8.293901077881747e-06,0.0008481056422298133,4.2045051568163234e-05,0
0_men (12).JPG,0.287885284851342,0.015354473538767026,0.00521547578210784,0.00041652712138381763,6.062152169476891e-07,-2.712928286810349e-05,6.534667223450818e-06,0
0_men (120).JPG,0.3362461761322113,0.06002071204977627,0.007694978380026021,0.0018811465801865212,7.048168983417314e-06,0.0006797948390342478,8.377603927318981e-05,0
0_men (121).JPG,0.4167401585395626,0.13505733997225305,0.014717198973134499,0.005113159660091868,4.4358414749859786e-05,0.0028337019162140904,2.771017400702219e-05,0
0_men (122).JPG,0.2737106650121179,0.017687708414075905,0.0026878499184044328,0.00022855803771399782,1.776706124692389e-07,4.428140196472067e-05,1.5477895434546783e-06,0
0_men (123).JPG,0.2847943080473785,0.02800651748832041,0.0027260131873759553,0.00026221640421640645,2.1163221040162175e-07,5.971467833076485e-05,-4.436043596186537e-06,0
0_men (124).JPG,0.24208193290297805,0.0011540483712805653,0.0007439512425524658,1.3474539635445125e-05,1.212160695215209e-09,6.782215731237034e-07,-3.9759928243842604e-08,0
0_men (125).JPG,0.3341439680891155,0.06591106031371918,0.005740435833804568,0.001263699017998753,3.3744227774842684e-06,0.0004780403903338093,-3.0029976564011667e-05,0
0_men (126).JPG,0.322124548710767,0.06225067070111459,0.0023948031278290967,0.0004922851236873605,5.345734496000544e-07,0.00018517323910953353,6.961739712546749e-08,0
0_men (127).JPG,0.37579244431303915,0.10146860981614968,0.005662486876063397,0.0016809967170260682,5.11455020214822e-06,0.0007813228320171898,-5.789885851751696e-05,0
0_men (128).JPG,0.3200767663273972,0.05560214429339648,0.003911321556332376,0.0008824092462190137,1.6335395519294574e-06,0.0003116851439241558,9.382659126336128e-06,0
0_men (129).JPG,0.3005077947545265,0.0436681612601661,0.0012532242900853289,0.0002714754764042517,1.5676510433822504e-07,8.555746705575304e-05,-1.5064929294430088e-06,0
0_men (13).JPG,0.3187635743282466,0.05874628505268492,0.0003659727378720212,4.560181066803578e-05,-2.8285099413108843e-09,-1.0117399842581857e-05,3.467901520584118e-07,0
0_men (130).JPG,0.2964039077877088,0.038972805426561494,0.002257056968652025,0.0003272965385301404,2.7847996607578555e-07,9.407036001694807e-05,-2.684883944062446e-06,0
0_men (131).JPG,0.3100928977686288,0.05356379071071613,0.0005963780083641031,0.00012528495708112616,3.411034660348978e-08,4.340250719855369e-05,2.071336355949225e-07,0
0_men (132).JPG,0.36603957541430443,0.09055183585752756,0.008738726670320556,0.0024617449998263785,1.1389114002542536e-05,0.0011119866232921023,5.5612257973209535e-05,0
0_men (133).JPG,0.32758530445072315,0.06530052301092659,0.002316079518149162,0.0005142436092548128,5.609962867346715e-07,0.00019441936842514788,-1.1938676627266392e-06,0
0_men (134).JPG,0.35443172283958774,0.08096277007414238,0.005509295641304585,0.0012272319237494472,3.1708995357184865e-06,0.0005225752135950467,2.4254257343666974e-05,0
0_men (135).JPG,0.3430602473490513,0.0690533671512048,0.007113147685453525,0.0019333995567273393,7.16403525113794e-06,0.0007633783896567551,2.0739621134908043e-05,0
0_men (136).JPG,0.33361294817939735,0.07126813249652413,0.0016376534492432637,0.00039448791022592697,3.1665876179673347e-07,0.00015880045180469667,1.1345434031629597e-06,0
0_men (137).JPG,0.35753562993815846,0.07712720493822821,0.007844560667853606,0.0021656414161480946,8.864884829238604e-06,0.0008775389610102669,7.061732779506109e-05,0
0_men (138).JPG,0.3125681889696917,0.050654457724529985,0.0028707552707104796,0.0004782217241793378,5.570426618332907e-07,0.00016206309954626855,-4.10355861367916e-06,0
0_men (139).JPG,0.27014799414662666,0.022577693138416916,0.0006409986847922353,6.165462709528444e-05,1.1820018627597262e-08,1.3879218788194702e-05,-2.1793599443536305e-07,0
0_men (14).JPG,0.3544841842365312,0.07683884609298787,0.008748448937810793,0.001343018026526126,4.283380282411192e-06,0.0004652549686588219,-0.00011326628268832363,0
0_men (140).JPG,0.3285290047290525,0.06930605858527868,0.00043170161439709206,0.00010370182210631407,2.0867486180350805e-08,3.771937346867022e-05,4.5555399467571763e-07,0
0_men (141).JPG,0.32153958610335825,0.057936469977102965,0.003364322620203264,0.0005993381616586919,8.483470367005497e-07,0.00021740388122259527,-4.629155975843121e-06,0
0_men (142).JPG,0.3057104890699525,0.04649401774682069,0.00171564024870325,0.00026756904268650743,1.809342198915196e-07,8.665370502867526e-05,-7.799602837664911e-07,0
0_men (143).JPG,0.3461638748829984,0.0759795925198359,0.00570335977930987,0.0014332549258410433,4.097652921977412e-06,0.0005950158778906767,4.705938188294187e-06,0
0_men (144).JPG,0.28854229324788994,0.035094146950123646,0.0005040287054133848,4.5408915958080524e-05,4.547827446138675e-09,1.0703817754805476e-06,3.455441443175516e-07,0
0_men (145).JPG,0.3139868710330103,0.052081412917459165,0.0025424607440826083,0.00045730718455905505,4.930204713764892e-07,0.00015656172475654354,7.85630126252146e-07,0
0_men (146).JPG,0.34202492126662976,0.061475660917196175,0.010190890952428493,0.002009861580190861,8.88931584520314e-06,0.0007259424468648501,-0.00012971809598409661,0
0_men (147).JPG,0.37904851243732607,0.10326430698984175,0.0038641480564698947,0.00087335066554271,1.4965866678934116e-06,0.0003882813832010929,-3.8828038355694375e-05,0
